stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type
NkWMDpBL,NkWMDpBL,THIRUVOTTRIYUR POLICE STATION,13.15383,80.30059,0
EXHVDpee,EXHVDpee,TIRUVOTTIYUR RAJA KALADI,13.15136,80.29979,0
NuwmOhpA,NuwmOhpA,THANGAL,13.14775,80.29831,0
CLjYTiBy,CLjYTiBy,THANGAL TOLLGATE,13.14434,80.29691,0
GfBReROC,GfBReROC,THANGAL ANNA NAGAR,13.13984,80.2988,0
zXtHnUiq,zXtHnUiq,N4 POLICE STATION,13.13414,80.29727,0
hEhmxyDr,hEhmxyDr,TONDIARPET NAGARA THOTTAM,13.13197,80.29658,0
tWKcfmbS,tWKcfmbS,KASIMEDU,13.12436,80.2945,0
ETEzvRZj,ETEzvRZj,ROYAPURAM POLICE STATION,13.1144,80.29258,0
cCEhgrAc,cCEhgrAc,ROYAPURAM MARKET,13.10906,80.29174,0
srZucbpJ,srZucbpJ,ROYAPURAM RAILWAY STATION,13.10549,80.29477,0
udlIzhJE,udlIzhJE,CLIVE BATTERY HORBOUR,13.0993,80.29399,0
OsBkWRQx,OsBkWRQx,BEACH STATION,13.09407,80.29228,0
TsaeiIGv,TsaeiIGv,PARRYS CORNER,13.08959,80.29079,0
f13f5b40344045dff918d3345746fa33,f13f5b40344045dff918d3345746fa33,FORESHORE ESTATE,13.02391,80.27384,0
ZBegLuFw,ZBegLuFw,AVVAI HOME,13.00749,80.2617,0
fQIJDuOA,fQIJDuOA,BESANT NAGAR OLCOTT MEMORIAL HIGHER SECONDARY SCHOOL,13.00324,80.26877,0
58fe1d19d1d685e526815b30a8eb1232,58fe1d19d1d685e526815b30a8eb1232,BESANT NAGAR B.T,13.00022,80.26691,0
jIFrASnh,jIFrASnh,BESANT NAGAR,12.99569,80.2674,0
flXjJYer,flXjJYer,VANNANDURAI,12.99628,80.26238,0
iAOahMMx,iAOahMMx,ADYAR SHASTRI NAGAR,12.9966,80.25948,0
beniIHzL,beniIHzL,KOVALAM KELAMBAKAM ROAD JUNCTION,12.78498,80.24525,0
Nil465,Nil465,MUTTUKADU NATURE CARE CENTRE,12.83204,80.24044,0
1373d814229805d0c993a2a69662cdab,1373d814229805d0c993a2a69662cdab,INJAMBAKKAM SAI BABA TEMPLE,12.92747,80.25137,0
uRlXNIwL,uRlXNIwL,THIRUVANMIYUR DEPOT,12.98635,80.258,0
RfEbENxd,RfEbENxd,ADYAR DEPOT,12.9985,80.256,0
QontmjvH,QontmjvH,BESENT NAGAR RBI QUARTERS,12.996,80.26494,0
JIllbhjr,JIllbhjr,BESANT NAGAR,12.9962,80.26775,0
YQjdQVmS,YQjdQVmS,BESANT NAGAR OLCOTT MEMORIAL HIGHER SECONDARY SCHOOL,13.0034,80.26879,0
DSOJysaP,DSOJysaP,AVVAI HOME,13.00742,80.26141,0
0eb35adee2240558c0a4a9768e5b2150,0eb35adee2240558c0a4a9768e5b2150,ALL INDIA RADIO LIGHT HOUSE,13.03914,80.27877,0
gBkmsEyR,gBkmsEyR,PARRYS CORNER,13.09073,80.29109,0
ubZrQMid,ubZrQMid,BEACH STATION,13.09449,80.29233,0
inJVXMtB,inJVXMtB,GEORGE TOWER CHENNAI COLLECTOR OFFICE,13.09625,80.29291,0
vfdAIPGv,vfdAIPGv,CLIVE BATTERY,13.10007,80.29413,0
nsjiKPCz,nsjiKPCz,OLD WASHERMANPET THAMBU CHETTY STREET,13.10266,80.29078,0
AtcDBGpE,AtcDBGpE,ROYAPURAM MARKET,13.10877,80.29163,0
Oslgxmkx,Oslgxmkx,ROYAPURAM POLICE STATION,13.1157,80.29266,0
vwEcxUej,vwEcxUej,KASIMEDU POLICE STATION,13.12086,80.29364,0
lBopHXdD,lBopHXdD,KASIMEDU,13.12458,80.29447,0
CdibamDB,CdibamDB,TONDIARPET NAGARA THOTTAM,13.13147,80.29637,0
fcywqNMQ,fcywqNMQ,N4 POLICE STATION,13.13457,80.29712,0
NLDgVASg,NLDgVASg,THANGAL ANNA NAGAR,13.13983,80.29845,0
RkbXqAIs,RkbXqAIs,THANGAL TOLLGATE,13.14468,80.29691,0
MTAZIXBL,MTAZIXBL,THANGAL,13.14794,80.29824,0
jqriedgy,jqriedgy,TIRUVOTTIYUR RAJA KALADI,13.15129,80.29951,0
EkCoFwMY,EkCoFwMY,THIRUVOTTRIYUR POLICE STATION,13.15385,80.30046,0
QRSRIbba,QRSRIbba,TIRUVOTTIYUR ELLAIAMMAN TEMPLE,13.15746,80.30158,0
leJfirnk,leJfirnk,THERADI,13.16063,80.30254,0
MrybjzSo,MrybjzSo,THIRUVOTTIYUR MARKET,13.16405,80.3034,0
wuyFtExA,wuyFtExA,TIRUVOTTIYUR VELLAYAN CHETTIYAR SCHOOL,13.168,80.30422,0
EtvjcvTp,EtvjcvTp,THIRUVOTTIYUR AJAX,13.17207,80.30528,0
CKNrjFUU,CKNrjFUU,THIRUVOTTIYUR BUS STAND,13.1751,80.30613,0
EkWBPXmr,EkWBPXmr,BROADWAY,13.08833,80.28388,0
BNQPEsdW,BNQPEsdW,SALT OFFICE,12.78213,80.22945,0
qKwvXMmm,qKwvXMmm,KELAMBAKKAM SCHOOL,12.78572,80.22144,0
MpBHVRZl,MpBHVRZl,kelambakkam GENERAL HOSPITAL,12.78667,80.22059,0
yGpawgaV,yGpawgaV,KELAMBAKKAM SCHOOL,12.78566,80.22144,0
JMPYaKbU,JMPYaKbU,SALT OFFICE,12.78213,80.2294,0
f0cbe11c9af97d64ece9dd45d52489eb_2,f0cbe11c9af97d64ece9dd45d52489eb_2,KOVALAM KELAMBAKAM ROAD JUNCTION - return,12.78519,80.24536,0
ImuPiggn,ImuPiggn,MUTTUKADU BOAT HOUSE,12.80586,80.24273,0
f4b7061ee72a9cceaafe46459d12f7b8,f4b7061ee72a9cceaafe46459d12f7b8,THIRUVANMIYUR B.T,12.9873,80.2581,0
zVYhNTdK,zVYhNTdK,BROADWAY FLOWER BAZZAR,13.08751,80.28141,0
xbiDwIOu,xbiDwIOu,PAYAIGADA EVENING BAZAR,13.08559,80.28016,0
BqZQArDi,BqZQArDi,PARK TOWN NURSE QUARTERS,13.0822,80.27859,0
yhXmuUeN,yhXmuUeN,PARK STATION,13.08135,80.2732,0
mklbELhb,mklbELhb,EGMORE HOTEL EVEREST,13.08066,80.26771,0
xewbkqhz,xewbkqhz,EGMORE THINATHANTHI,13.08036,80.26361,0
tBJBJfdu,tBJBJfdu,DASAPRAKASH,13.07867,80.25349,0
FZYojuVE,FZYojuVE,NEYVELI HOUSE,13.07813,80.24691,0
niqrIlpR,niqrIlpR,KMC HOSPITAL,13.07782,80.24418,0
bWAbaUPC,bWAbaUPC,TAYLORS ROAD,13.07642,80.23765,0
cEOIeJTR,cEOIeJTR,PACHAIYAPPAS COLLEGE,13.07591,80.23467,0
CfleTooC,CfleTooC,AMINJIKARAI MARKET,13.07471,80.23059,0
gUXxyAlR,gUXxyAlR,AMINJIKARAI,13.07389,80.2256,0
hCxxcqWU,hCxxcqWU,N.S.K NAGAR ARUMBAKKAM,13.07508,80.21651,0
IOcMwGKn,IOcMwGKn,DG VAISHNAVA COLLEGE OR NADUVANKARI,13.07598,80.21337,0
ybjkPLXB,ybjkPLXB,ARUMBAKKAM POST OFFICE,13.07711,80.21058,0
ufvngNip,ufvngNip,ARUMBAKKAM P.H ROAD,13.07662,80.20432,0
AszcEtOu,AszcEtOu,KOYAMBEDU SCHOOL,13.07393,80.20034,0
BpAiVnps,BpAiVnps,M.G.R.KOYAMBEDU B.T,13.06944,80.20549,0
RVGhYAxc,RVGhYAxc,KOYAMBEDU SCHOOL,13.07407,80.19991,0
SOBUilCD,SOBUilCD,ARUMBAKKAM P.H ROAD,13.07656,80.20361,0
mdGitRQe,mdGitRQe,ARUMBAKKAM POST OFFICE,13.0772,80.21051,0
wHfmVQMh,wHfmVQMh,DG VAISHNAVA COLLEGE OR NADUVANKARI,13.07611,80.21331,0
cttUtMNm,cttUtMNm,N.S.K NAGAR ARUMBAKKAM,13.07517,80.21675,0
40ef1e96dc1e29e3cfd4aa99d41aa184,40ef1e96dc1e29e3cfd4aa99d41aa184,AMPA SKYWALK,13.07476,80.21932,0
fkZFUNSd,fkZFUNSd,AMINJIKARAI,13.07398,80.22576,0
jFmPCmzM,jFmPCmzM,PACHAIYAPPAS COLLEGE,13.07607,80.23462,0
AjJCgCBk,AjJCgCBk,TAYLORS ROAD,13.0765,80.23739,0
SWnceHEw,SWnceHEw,EGA THEATRE,13.07706,80.23955,0
nrKKniYe,nrKKniYe,KMC HOSPITAL,13.07791,80.24411,0
mTbspdLq,mTbspdLq,NEYVELI HOUSE,13.07829,80.24679,0
SlfNpref,SlfNpref,SANGAM THEATRE,13.07883,80.25001,0
aUPouXsN,aUPouXsN,DASAPRAKASH,13.07887,80.25372,0
VjdckTjW,VjdckTjW,EGMORE THINATHANTHI,13.08041,80.26343,0
GnsXgGJX,GnsXgGJX,EGMORE HOTEL EVEREST,13.08074,80.26811,0
PSjGjQXK,PSjGjQXK,PARK STATION,13.0815,80.27334,0
QHFmFyLR,QHFmFyLR,HIGH COURT,13.08493,80.28352,0
CrcsXCbZ,CrcsXCbZ,KOYAMBEDU POLICE STATION,13.0692,80.20051,0
0f8aeeb2abf7257d0e1fe2adcff2481e,0f8aeeb2abf7257d0e1fe2adcff2481e,KOYAMBEDU MARKET,13.06585,80.19878,0
f83ea784a395463c79a7747449c39ff4,f83ea784a395463c79a7747449c39ff4,CHINMAYA NAGAR,13.06275,80.19713,0
mqlWPdpA,mqlWPdpA,VIRUGAMBAKKAM NATESAN NAGAR,13.05762,80.19446,0
tkDBwPiV,tkDBwPiV,VIRUGAMBAKKAM ELANGO NAGAR,13.05323,80.19238,0
uGNDunGF,uGNDunGF,VIRUGAMBAKKAM KALIYAMMAN TEMPLE,13.04908,80.19218,0
PKfyrIVb,PKfyrIVb,VIRUGAMBAKKAM SARADHA NAGAR,13.04751,80.1959,0
eKMWhxRF,eKMWhxRF,AVICHI SCHOOL,13.04747,80.19777,0
lqMPnIra,lqMPnIra,VADAPALANI BUS STAND,13.04933,80.20673,0
yLfxPIZM,yLfxPIZM,AVICHI SCHOOL,13.04735,80.19753,0
NfHwMQdR,NfHwMQdR,VIRUGAMBAKKAM SARADHA NAGAR,13.04771,80.19587,0
dLUoTBAU,dLUoTBAU,VIRUGAMBAKKAM KALIYAMMAN TEMPLE,13.04896,80.19224,0
QNScHwgR,QNScHwgR,VIRUGAMBAKKAM ELANGO NAGAR,13.05274,80.1921,0
qnxnYECs,qnxnYECs,VIRUGAMBAKKAM NATESAN NAGAR,13.05735,80.19418,0
cdpcgPuX,cdpcgPuX,SAI NAGAR,13.0597,80.19536,0
RufmISTr,RufmISTr,CHINMAYA NAGAR,13.06291,80.19711,0
PywYzQHY,PywYzQHY,KOYAMBEDU MARKET,13.06612,80.19874,0
d6ee495840961d88226aba0a2ea1d941,d6ee495840961d88226aba0a2ea1d941,KOYAMBEDU POLICE STATION,13.06967,80.20068,0
e24714fa73cd0bfc2ad515cc8ab44233,e24714fa73cd0bfc2ad515cc8ab44233,AMINJIKARAI MARKET,13.07476,80.23054,0
48,48,EGMORE R.S,12.549663,80.143925,0
110,110,MATERNITY HOSPITAL,12.549663,80.143925,0
40,40,D.P.I,12.549663,80.143925,0
203,203,UTHAMAR GANDHISALAI (CORP.OFF),12.549663,80.143925,0
213,213,VETERINARY HOSPITAL,12.549663,80.143925,0
200,200,TRUSTPURAM,12.549663,80.143925,0
151,151,PUDUR HIGH SCHOOL,12.549663,80.143925,0
77,77,KAMARAJAR SALAI,12.549663,80.143925,0
120,120,MUTHUMARIAMMAN KOVIL,12.549663,80.143925,0
80,80,K.K.NAGAR,12.549663,80.143925,0
sZwmfbNt,sZwmfbNt,K.K.NAGAR,13.03574,80.2056,0
BeiMHrtx,BeiMHrtx,M.G.R NAGAR MARKET,13.03635,80.2016,0
hhrNEaMZ,hhrNEaMZ,DATA UDUPI HOTEL,13.03681,80.19844,0
f5462fc075af7d82c3fe685f13ae549e,f5462fc075af7d82c3fe685f13ae549e,NESAPAKKAM,13.03757,80.19302,0
fQmxveIO,fQmxveIO,PONDICHERRY GUEST HOUSE,13.04181,80.19364,0
FXLsUIQr,FXLsUIQr,RAMASAMY SALAI AMMAN TEMPLE,13.04139,80.19676,0
blTjmaLj,blTjmaLj,EKKATUTHANGAL CITY UNION BANK,13.04103,80.19919,0
qQrteapK,qQrteapK,K.K NAGAR SIVAN PARK,13.04103,80.20516,0
dee8c95a5d840720964fa3bc7bbf27a7,dee8c95a5d840720964fa3bc7bbf27a7,Jn.OF P.T.R Rd/KAMARAJ Rd,13.04421,80.20931,0
New459,New459,MATHYAS CHURCH,13.04162,80.20896,0
zCyzbjXU,zCyzbjXU,ASHOK NAGAR VELANKANNI MATRIC HIGHER SECONDARY SCHOOL,13.03858,80.20851,0
lOtREfVG,lOtREfVG,K.K.NAGAR E.S.I HOSPITAL,13.03545,80.20837,0
AmahvgQB,AmahvgQB,UDHYAM THEATER OR ASHOK PILLAR,13.03507,80.21092,0
New419,New419,TNSC BANK (ASHOK NAGAR),13.03886,80.21396,0
ydQuGMgP,ydQuGMgP,PUDUR HIGH SCHOOL,13.04193,80.21611,0
SJHseTdc,SJHseTdc,VADAPALANI RAM THEATRE,13.05144,80.21711,0
pPqywgRl,pPqywgRl,POWER HOUSE KODAMBAKKAM,13.05246,80.22022,0
yprCGtVa,yprCGtVa,TRUSTPURAM,13.05283,80.22145,0
ylfNfbjf,ylfNfbjf,KODAMBAKKAM MEENAKSHI COLLEGE,13.05404,80.22791,0
iEKuRfDT,iEKuRfDT,PERIYAR SALAI,13.0534,80.23682,0
ImIhxSnH,ImIhxSnH,NUNGAMBAKKAM VETNARY HOSPITAL,13.05282,80.23977,0
RfzcmazU,RfzcmazU,VALLUVAR KOTTAM,13.05371,80.24214,0
sCyvkPkr,sCyvkPkr,NUNGAMBAKKAM POLICE STATION,13.05934,80.2425,0
nrUfCQxz,nrUfCQxz,METROLOGICAL DEPARTMENT STERLING ROAD,13.06777,80.24636,0
xfYjeqNM,xfYjeqNM,SHASTRI BHAVAN,13.0668,80.24796,0
OCwYbEnq,OCwYbEnq,D.P.I,13.06758,80.25358,0
ExPvCHrU,ExPvCHrU,CO-OPTEX,13.06767,80.25503,0
DjKGsdyb,DjKGsdyb,EGMORE WOMENS HOSPITAL,13.07181,80.25936,0
YvLYpMPH,YvLYpMPH,EGMORE COURT,13.0739,80.26183,0
POdtxoZm,POdtxoZm,EGMORE ALBERT THEATRE,13.07613,80.26428,0
MnIYxXyj,MnIYxXyj,EGMORE M.M.D.A,13.0783,80.26365,0
TShNRujB,TShNRujB,M.G.R.CENTRAL OR RAJIV GANDHI GOVERNMENT GENERAL HOSPITAL,13.08181,80.27669,0
hxSTJhOz,hxSTJhOz,PALLAVAN SALAI,13.07542,80.2764,0
74379e0f6611d5edb83251add9845063,74379e0f6611d5edb83251add9845063,MAYOR KABALI MOORTHY ROAD,13.07214,80.27401,0
TKmnSMXw,TKmnSMXw,CHINDATHIRI PETTAI POLICE STATION,13.075,80.27142,0
WqMESkMM,WqMESkMM,POTTI KADAI,13.0756,80.26891,0
f27ec7573f053eb1af1280ac2e665195,f27ec7573f053eb1af1280ac2e665195,EGMORE M.M.D.A,13.07822,80.26358,0
UrQlyWkl,UrQlyWkl,EGMORE RAILWAY STATION - SOUTH,13.07734,80.26129,0
zavSPsgu,zavSPsgu,EGMORE T N SPORTS AUTHORITY,13.07559,80.25893,0
YjHuxjDZ,YjHuxjDZ,EGMORE WOMENS HOSPITAL,13.0716,80.25922,0
XGxJlapP,XGxJlapP,CO-OPTEX,13.06776,80.25525,0
New26,New26,NUNGAMBAKKM I.D.M,13.06779,80.25338,0
UWSJuCAz,UWSJuCAz,TAJ HOTEL OR UTHAMAR GANDHI SALAI,13.06045,80.2475,0
rBcsOnfo,rBcsOnfo,THOUSAND LIGHT INCOME TAX OFFICE,13.05708,80.24861,0
AHQzSmld,AHQzSmld,NUNGAMBAKKAM M.O.P VAISHNAVA COLLEGE,13.05493,80.24947,0
Fwqgdxfa,Fwqgdxfa,MGR SALAI NUNGAMBAKKAM OR PLAM GROVE,13.05331,80.24806,0
UWOHRooW,UWOHRooW,JOSIYAR STREET,13.05278,80.24516,0
1fc6c9853d9875426d1280079b3f622f,1fc6c9853d9875426d1280079b3f622f,VALLUVAR KOTTAM,13.05276,80.24299,0
ARTSSefO,ARTSSefO,NUNGAMBAKKAM VETNARY HOSPITAL,13.05262,80.24018,0
buAeVenh,buAeVenh,PERIYAR SALAI,13.05324,80.23733,0
EBckcZXF,EBckcZXF,KODAMBAKKAM KAMDAR NAGAR,13.05364,80.23505,0
5d52963c0a92464585ab44b1e84e1529,5d52963c0a92464585ab44b1e84e1529,MAHALINGAPURAM,13.05399,80.23277,0
fbbca115761a230c7a7858c48a09e6c0,fbbca115761a230c7a7858c48a09e6c0,LIBERTY,13.05393,80.22789,0
OPXtWBVk,OPXtWBVk,SAAMIYAR MADAM,13.04684,80.21891,0
nPkrzCty,nPkrzCty,K.K NAGAR NAGATHAMMAN TEMPLE,13.0441,80.20895,0
5522a98ebcb33794380a5dbac8e3db88,5522a98ebcb33794380a5dbac8e3db88,Jn.OF P.T.R Rd/KAMARAJ Rd,13.04264,80.20571,0
mnAVlSWp,mnAVlSWp,VADAPALANI PRASAD THETRE,13.05071,80.20394,0
LsQRoNsL,LsQRoNsL,SALIGRAMAM,13.05423,80.20415,0
MiUEbHzu,MiUEbHzu,SALIGRAMAM BUS STAND,13.05394,80.19706,0
udvGqqIc,udvGqqIc,VADAPALANI PRASAD THETRE,13.05074,80.20394,0
QPoJLiJK,QPoJLiJK,SALIGRAMAM SOORIYA HOSPITAL,13.04922,80.20389,0
0b8386dcd6ea994fb3299a42d7d7749a,0b8386dcd6ea994fb3299a42d7d7749a,VADAPALANI BUS STAND,13.04886,80.20672,0
HGjkimBc,HGjkimBc,VADAPALANI,13.05023,80.21351,0
bb40775bcea1f1b177a979df89de76a3,bb40775bcea1f1b177a979df89de76a3,POWER HOUSE KODAMBAKKAM,13.05244,80.22022,0
e3deabf23bad7d6ce4acafd9bbb636a5,e3deabf23bad7d6ce4acafd9bbb636a5,TRUSTPURAM,13.05273,80.22144,0
XwcxmOai,XwcxmOai,STERLING ROAD CHETPAT,13.06202,80.24326,0
d5a31eed1d264b2592195c30432fd8cf,d5a31eed1d264b2592195c30432fd8cf,METROLOGICAL DEPARTMENT STERLING ROAD,13.06762,80.24647,0
rsJSqETv,rsJSqETv,WOMENS CHRISTIAN COLLEGE NUNGAMBAKKAM,13.06791,80.24831,0
beb16943f45e6025c93ca9e135eb0a0e,beb16943f45e6025c93ca9e135eb0a0e,CHINDADRIPET PODIKKADAI,13.07638,80.26627,0
ifLglfbO,ifLglfbO,CHINTADRIPET,13.07887,80.27039,0
vkAUVqtk,vkAUVqtk,CHINTHATHRIPET RAILWAY STATION,13.07459,80.27342,0
oeGMQkdJ,oeGMQkdJ,SIMPSONS CHINTADRIPET,13.07298,80.27362,0
NQaaFyOm,NQaaFyOm,PALLAVAN SALAI,13.07548,80.2763,0
aLvvGSoW,aLvvGSoW,SALIGRAMAM SOORIYA HOSPITAL,13.04939,80.20388,0
216,216,WESLEY H.S.S,12.549663,80.143925,0
218,218,Y.M.I.A,12.549663,80.143925,0
108,108,MANDAVELI,12.549663,80.143925,0
5,5,ADYAR GATE,12.549663,80.143925,0
95,95,KOTTURPURAM,12.549663,80.143925,0
61,61,GUINDY TVK ESTATE,12.549663,80.143925,0
rDSiGFpR,rDSiGFpR,SIMSON OR PERIYAR BRIDGE,13.0705,80.27391,0
LbKosGpD,LbKosGpD,MOUNT ROAD SHANTHI THEATRE,13.06723,80.27048,0
547d5e01606931b5afaded23207bfd6b,547d5e01606931b5afaded23207bfd6b,LIC,13.0652,80.26768,0
60b99e7a36a77d6ba7d6f3eeadf98829,60b99e7a36a77d6ba7d6f3eeadf98829,EXPRESS AVENUE,13.06048,80.26548,0
FqxCUuHX,FqxCUuHX,WESTLY SCHOOL ROYAPETTAH,13.05745,80.26511,0
tSUFrefk,tSUFrefk,ROYAPETTAH HOSPITAL,13.05444,80.26439,0
ZMeqpjWv,ZMeqpjWv,ROYAPETTAH POLICE STATION,13.05251,80.26383,0
BsVmblhs,BsVmblhs,ROYAPETTAH AJANTHA,13.04701,80.2664,0
pOvHFZPM,pOvHFZPM,MYLAPORE VMC STREET,13.04445,80.26701,0
yayPNqiY,yayPNqiY,THIRUVALLUVAR STATUE,13.0412,80.26829,0
oQvXmJfL,oQvXmJfL,LUZ CORNER,13.03842,80.26773,0
YmDpkIHQ,YmDpkIHQ,MANDAVELI B.T,13.02638,80.26541,0
HeRWBWAv,HeRWBWAv,MANDAVELI MARKET,13.02924,80.26649,0
620c4f238bb2bba02dbf78a30ab82a91,620c4f238bb2bba02dbf78a30ab82a91,Mylapore Tank,13.03275,80.26722,0
01fe248addcae6d2e5cf68baa415f263,01fe248addcae6d2e5cf68baa415f263,LUZ CORNER,13.0377,80.26429,0
WAnDToyk,WAnDToyk,THIRUVALLUVAR STATUE,13.04166,80.26822,0
KHrhIPzf,KHrhIPzf,MYLAPORE VMC STREET,13.04446,80.26686,0
BIPxiHLi,BIPxiHLi,MYLAPORE NEW WOODLANDS,13.04474,80.26287,0
zZjujLYd,zZjujLYd,ROYAPETTAH MUSIC ACADEMY,13.04637,80.26046,0
rlRRFZPO,rlRRFZPO,ROYAPETTAH POLICE STATION,13.05237,80.26381,0
eYoPTdNP,eYoPTdNP,ROYAPETTAH HOSPITAL,13.05432,80.26428,0
ZpgoacOO,ZpgoacOO,WESTLY SCHOOL ROYAPETTAH,13.0572,80.26481,0
iLaGOhZk,iLaGOhZk,EXPRESS AVENUE,13.06049,80.2654,0
NBopaFdP,NBopaFdP,LIC,13.06469,80.26633,0
lctVuVOk,lctVuVOk,MOUNT ROAD SHANTHI THEATRE,13.06767,80.26903,0
iPNesxKP,iPNesxKP,SIMSON,13.07106,80.27409,0
5b09a46427ae2c7420e8bfc89e574bb9,5b09a46427ae2c7420e8bfc89e574bb9,ROYAPETTAH P.F OFFICE,13.04921,80.26437,0
QIQMIQBO,QIQMIQBO,ROYAPETTAH YELLOW PAGES,13.04458,80.26863,0
HYfXIyFk,HYfXIyFk,MYLAPORE TANK,13.03433,80.26804,0
TUpCuZAw,TUpCuZAw,MANDAVELI MARKET,13.02898,80.26644,0
XAxmwtqw,XAxmwtqw,RAJA ANNAMALAI PURAM RANI MEYYAMMAI SCHOOL,13.02204,80.26343,0
aFlzccOO,aFlzccOO,SATHYA STUDIO,13.01596,80.25975,0
UFoaQvGg,UFoaQvGg,BSNL TELEPHONE EXCHANGE,13.00074,80.25642,0
DHQRQBBP,DHQRQBBP,INFOVIEW THORAIPAKKAM,12.94388,80.23732,0
Yhslgmod,Yhslgmod,ADYAR SIGNAL,13.00736,80.25825,0
MOTjsakF,MOTjsakF,ANNAMALAIPURAM MUSIC COLLEGE,13.02031,80.26268,0
CTdLzzOf,CTdLzzOf,RAJA ANNAMALAI PURAM RANI MEYYAMMAI SCHOOL,13.02274,80.2637,0
gbxdgQQp,gbxdgQQp,MYLAPORE TANK,13.03399,80.26797,0
oKXhXfzg,oKXhXfzg,LUZ CORNER,13.03692,80.26673,0
QjBtnCad,QjBtnCad,ROYAPETTAH AJANTHA,13.04714,80.26631,0
YEqGDaQm,YEqGDaQm,ROYAPETTAH P.F OFFICE,13.04917,80.26427,0
EocVuyzS,EocVuyzS,LIC,13.06291,80.26395,0
123,123,MYLAPORE TANK,12.549663,80.143925,0
47,47,EASWARAN TEMPLE/PTC QRTS.,12.549663,80.143925,0
84,84,KANNAGI NAGAR TNUHDB,12.549663,80.143925,0
DUgAaGlT,DUgAaGlT,D.G.P OFFICE,13.0433,80.27777,0
YyXnCqJL,YyXnCqJL,CITY CENTRE OR KALYANI HOSPITAL,13.04389,80.27172,0
2efdbe856933dc00b7ebc8eca51e221b,2efdbe856933dc00b7ebc8eca51e221b,MANDAVELI B.T,13.02656,80.2634,0
ScxuUYRs,ScxuUYRs,KALIYAPPA HOSPITAL RAJA ANNAMALAI PURAM,13.02716,80.25458,0
aac301ce5ec9b04e95aa8568d7c6a4e6,aac301ce5ec9b04e95aa8568d7c6a4e6,ADYAR GATE,13.02866,80.24973,0
aaOdCJPr,aaOdCJPr,NANDANAM PARK,13.02736,80.24454,0
ezbmnBKa,ezbmnBKa,KOTTURPURAM,13.02301,80.24277,0
rFvOiVZU,rFvOiVZU,KOTTUR,13.01749,80.24105,0
sHwmfZBx,sHwmfZBx,B M BIRLA PLANETARIUM OR CLRI,13.00998,80.24057,0
mLBQtksd,mLBQtksd,ANNA UNIVERSITY,13.00748,80.23669,0
rRGVruPM,rRGVruPM,RAJ BHAVAN QUARTERS,13.01062,80.22519,0
GpnhEWuy,GpnhEWuy,CHELLAMMAL COLLEGE,13.01191,80.222,0
QDIpIlEK,QDIpIlEK,GUINDY RAILWAY STATION,13.00821,80.21336,0
WFZVQzrl,WFZVQzrl,GUINDY M K N SALAI,13.00722,80.20983,0
tecZNPfE,tecZNPfE,KATHIPARA URBAN SQUARE,13.00589,80.20286,0
uhUmvvRs,uhUmvvRs,ALANDUR METRO R.S,13.00422,80.20115,0
lQIpGOTn,lQIpGOTn,ST. THOMAS MOUNT P.O,13.00197,80.19725,0
lEwLedpG,lEwLedpG,CEMENT ROAD ALANDUR,12.99571,80.18894,0
ysSWNERo,ysSWNERo,MEEANAMBAKKAM INTERNATIONAL AIRPORT,12.98609,80.17429,0
jFRqfnFl,jFRqfnFl,THIRUSOOLAM NATIONAL AIRPORT,12.97935,80.16223,0
qeXIqBgp,qeXIqBgp,PALLAVARAM BUS STAND,12.96936,80.15012,0
aojHvPEg,aojHvPEg,CHROMEPET PONDS COMPANY,12.96139,80.14618,0
BZCtSmhk,BZCtSmhk,SARAVANA STORE CHROMEPET,12.95657,80.14344,0
ywuGpANM,ywuGpANM,CHROMEPET,12.95165,80.14052,0
VgUdLlOW,VgUdLlOW,CHROMEPET MIT GATE,12.94706,80.13702,0
hpACGGyB,hpACGGyB,TAMBARAM TB HOSPITAL,12.94408,80.13472,0
eaNsVWDR,eaNsVWDR,TAMBARAM SANATORIUM BUS STAND,12.93708,80.12806,0
CKorGRkE,CKorGRkE,KADAPERI,12.93338,80.1247,0
ejMjPdTH,ejMjPdTH,TAMBARAM WEST BUS STAND,12.92759,80.11886,0
AUmOMGnp,AUmOMGnp,IRUMBULIYUR,12.91667,80.10665,0
YqlTLIQa,YqlTLIQa,PERUNGALATGUR LAKE VIEW STOP,12.90886,80.09852,0
ALhaazBT,ALhaazBT,PERUNGALATHUR,12.9064,80.09645,0
AoRkaUmb,AoRkaUmb,NEW PERUNGALATHUR SRIRAM GATE,12.90096,80.09232,0
KgwKZlse,KgwKZlse,PERUNGALATHUR IRANIYAMMAN TEMPLE,12.89743,80.0896,0
FZsFzszJ,FZsFzszJ,VANDALUR GATE,12.89314,80.08638,0
gzTQJVMW,gzTQJVMW,VANDALUR ZOO,12.88057,80.08085,0
48a3798d5b83250386cfae729c38e470,48a3798d5b83250386cfae729c38e470,KILAMBAKKAM BUS TERMINUS,12.8735,80.07849,0
5208a0e6c926a7c8c057ce9f8e4ae5e1,5208a0e6c926a7c8c057ce9f8e4ae5e1,KILAMBAKKAM BUS TERMINUS,12.87351,80.07846,0
CbcrfuAf,CbcrfuAf,VANDALUR ZOO,12.88094,80.0806,0
e287e08c779c787be10c3974b2a13db3,e287e08c779c787be10c3974b2a13db3,VANDALUR GATE,12.89319,80.08625,0
